maintained,technique,is,INFARO,and,the,number,is,40
infaro,40,infaro,40,outfaro,14,infaro,40,0
infaro,40,infaro,40,outfaro,15,infaro,40,0
infaro,40,infaro,40,outfaro,16,infaro,40,0
infaro,40,infaro,40,outfaro,17,infaro,40,0
infaro,40,infaro,40,outfaro,18,infaro,40,0
infaro,40,infaro,40,outfaro,19,infaro,40,0
infaro,40,infaro,40,outfaro,20,infaro,40,0
infaro,40,infaro,40,outfaro,21,infaro,40,0
infaro,40,infaro,40,outfaro,22,infaro,40,0
infaro,40,infaro,40,outfaro,23,infaro,40,0
infaro,40,infaro,40,outfaro,24,infaro,40,0
infaro,40,infaro,40,outfaro,25,infaro,40,0
infaro,40,infaro,40,outfaro,26,infaro,40,0
infaro,40,infaro,40,outfaro,27,infaro,40,0
infaro,40,infaro,40,outfaro,28,infaro,40,0
infaro,40,infaro,40,outfaro,29,infaro,40,0
infaro,40,infaro,40,outfaro,30,infaro,40,0
infaro,40,infaro,40,outfaro,31,infaro,40,0
infaro,40,infaro,40,outfaro,32,infaro,40,0
infaro,40,infaro,40,outfaro,33,infaro,40,0
infaro,40,infaro,40,outfaro,34,infaro,40,0
infaro,40,infaro,40,outfaro,35,infaro,40,0
infaro,40,infaro,40,outfaro,36,infaro,40,0
infaro,40,infaro,40,outfaro,37,infaro,40,0
infaro,40,infaro,40,outfaro,38,infaro,40,0
infaro,40,infaro,40,outfaro,39,infaro,40,0
infaro,40,infaro,40,outfaro,40,infaro,40,270
infaro,40,infaro,40,outfaro,41,infaro,40,-10
infaro,40,infaro,40,outfaro,42,infaro,40,-10
infaro,40,infaro,40,outfaroup,10,infaro,40,-10
infaro,40,infaro,40,outfaroup,11,infaro,40,-10
infaro,40,infaro,40,outfaroup,12,infaro,40,-10
infaro,40,infaro,40,outfaroup,13,infaro,40,0
infaro,40,infaro,40,outfaroup,14,infaro,40,0
infaro,40,infaro,40,outfaroup,15,infaro,40,0
infaro,40,infaro,40,outfaroup,16,infaro,40,0
infaro,40,infaro,40,outfaroup,17,infaro,40,0
infaro,40,infaro,40,outfaroup,18,infaro,40,0
infaro,40,infaro,40,outfaroup,19,infaro,40,0
infaro,40,infaro,40,outfaroup,20,infaro,40,0
infaro,40,infaro,40,outfaroup,21,infaro,40,0
infaro,40,infaro,40,outfaroup,22,infaro,40,0
infaro,40,infaro,40,outfaroup,23,infaro,40,0
infaro,40,infaro,40,outfaroup,24,infaro,40,0
infaro,40,infaro,40,outfaroup,25,infaro,40,0
infaro,40,infaro,40,outfaroup,26,infaro,40,0
infaro,40,infaro,40,outfaroup,27,infaro,40,-10
infaro,40,infaro,40,outfaroup,28,infaro,40,-10
infaro,40,infaro,40,outfaroup,29,infaro,40,-10
infaro,40,infaro,40,outfaroup,30,infaro,40,-10
infaro,40,infaro,40,outfaroup,31,infaro,40,-10
infaro,40,infaro,40,outfaroup,32,infaro,40,-10
infaro,40,infaro,40,outfaroup,33,infaro,40,-10
infaro,40,infaro,40,outfaroup,34,infaro,40,-10
infaro,40,infaro,40,outfaroup,35,infaro,40,-10
infaro,40,infaro,40,outfaroup,36,infaro,40,-10
infaro,40,infaro,40,outfaroup,37,infaro,40,-10
infaro,40,infaro,40,outfaroup,38,infaro,40,-10
infaro,40,infaro,40,outfaroup,39,infaro,40,-10
infaro,40,infaro,40,outfaroup,40,infaro,40,-10
infaro,40,infaro,40,outfaroup,41,infaro,40,-10
infaro,40,infaro,40,outfaroup,42,infaro,40,-10
