maintained,technique,is,INFAROUP,and,the,number,is,30
infaroup,30,infaroup,30,infaroup,32,infaroup,30,100
infaroup,30,infaroup,30,infaroup,33,infaroup,30,80
infaroup,30,infaroup,30,infaroup,34,infaroup,30,60
infaroup,30,infaroup,30,infaroup,35,infaroup,30,40
infaroup,30,infaroup,30,infaroup,36,infaroup,30,20
infaroup,30,infaroup,30,infaroup,37,infaroup,30,0
infaroup,30,infaroup,30,infaroup,38,infaroup,30,0
infaroup,30,infaroup,30,infaroup,39,infaroup,30,10
infaroup,30,infaroup,30,infaroup,40,infaroup,30,10
infaroup,30,infaroup,30,infaroup,41,infaroup,30,10
infaroup,30,infaroup,30,infaroup,42,infaroup,30,30
infaroup,30,infaroup,30,outfaro,10,infaroup,30,0
infaroup,30,infaroup,30,outfaro,11,infaroup,30,0
infaroup,30,infaroup,30,outfaro,12,infaroup,30,10
infaroup,30,infaroup,30,outfaro,13,infaroup,30,20
infaroup,30,infaroup,30,outfaro,14,infaroup,30,20
infaroup,30,infaroup,30,outfaro,15,infaroup,30,20
infaroup,30,infaroup,30,outfaro,16,infaroup,30,30
infaroup,30,infaroup,30,outfaro,17,infaroup,30,50
infaroup,30,infaroup,30,outfaro,18,infaroup,30,70
infaroup,30,infaroup,30,outfaro,19,infaroup,30,70
infaroup,30,infaroup,30,outfaro,20,infaroup,30,80
infaroup,30,infaroup,30,outfaro,21,infaroup,30,80
infaroup,30,infaroup,30,outfaro,22,infaroup,30,70
infaroup,30,infaroup,30,outfaro,23,infaroup,30,80
infaroup,30,infaroup,30,outfaro,24,infaroup,30,100
infaroup,30,infaroup,30,outfaro,25,infaroup,30,120
infaroup,30,infaroup,30,outfaro,26,infaroup,30,140
infaroup,30,infaroup,30,outfaro,27,infaroup,30,140
infaroup,30,infaroup,30,outfaro,28,infaroup,30,140
infaroup,30,infaroup,30,outfaro,29,infaroup,30,140
infaroup,30,infaroup,30,outfaro,30,infaroup,30,140
infaroup,30,infaroup,30,outfaro,31,infaroup,30,250
infaroup,30,infaroup,30,outfaro,32,infaroup,30,110
infaroup,30,infaroup,30,outfaro,33,infaroup,30,90
infaroup,30,infaroup,30,outfaro,34,infaroup,30,70
infaroup,30,infaroup,30,outfaro,35,infaroup,30,50
infaroup,30,infaroup,30,outfaro,36,infaroup,30,30
infaroup,30,infaroup,30,outfaro,37,infaroup,30,10
infaroup,30,infaroup,30,outfaro,38,infaroup,30,0
infaroup,30,infaroup,30,outfaro,39,infaroup,30,0
infaroup,30,infaroup,30,outfaro,40,infaroup,30,90
infaroup,30,infaroup,30,outfaro,41,infaroup,30,10
infaroup,30,infaroup,30,outfaro,42,infaroup,30,30
infaroup,30,infaroup,30,outfaroup,10,infaroup,30,0
infaroup,30,infaroup,30,outfaroup,11,infaroup,30,0
infaroup,30,infaroup,30,outfaroup,12,infaroup,30,0
