maintained,technique,is,INFAROUP,and,the,number,is,20
infaroup,20,infaroup,20,infaroup,20,outfaro,39,5
infaroup,20,infaroup,20,infaroup,20,outfaro,40,5
infaroup,20,infaroup,20,infaroup,20,outfaro,41,5
infaroup,20,infaroup,20,infaroup,20,outfaro,42,10
infaroup,20,infaroup,20,infaroup,20,outfaroup,10,110
infaroup,20,infaroup,20,infaroup,20,outfaroup,11,110
infaroup,20,infaroup,20,infaroup,20,outfaroup,12,110
infaroup,20,infaroup,20,infaroup,20,outfaroup,13,110
infaroup,20,infaroup,20,infaroup,20,outfaroup,14,110
infaroup,20,infaroup,20,infaroup,20,outfaroup,15,110
infaroup,20,infaroup,20,infaroup,20,outfaroup,16,110
infaroup,20,infaroup,20,infaroup,20,outfaroup,17,110
infaroup,20,infaroup,20,infaroup,20,outfaroup,18,110
infaroup,20,infaroup,20,infaroup,20,outfaroup,19,110
infaroup,20,infaroup,20,infaroup,20,outfaroup,20,110
infaroup,20,infaroup,20,infaroup,20,outfaroup,21,295
infaroup,20,infaroup,20,infaroup,20,outfaroup,22,80
infaroup,20,infaroup,20,infaroup,20,outfaroup,23,60
infaroup,20,infaroup,20,infaroup,20,outfaroup,24,40
infaroup,20,infaroup,20,infaroup,20,outfaroup,25,20
infaroup,20,infaroup,20,infaroup,20,outfaroup,26,0
infaroup,20,infaroup,20,infaroup,20,outfaroup,27,-5
infaroup,20,infaroup,20,infaroup,20,outfaroup,28,-5
infaroup,20,infaroup,20,infaroup,20,outfaroup,29,-5
infaroup,20,infaroup,20,infaroup,20,outfaroup,30,-5
infaroup,20,infaroup,20,infaroup,20,outfaroup,31,-5
infaroup,20,infaroup,20,infaroup,20,outfaroup,32,-5
infaroup,20,infaroup,20,infaroup,20,outfaroup,33,-5
infaroup,20,infaroup,20,infaroup,20,outfaroup,34,-5
infaroup,20,infaroup,20,infaroup,20,outfaroup,35,-5
infaroup,20,infaroup,20,infaroup,20,outfaroup,36,-5
infaroup,20,infaroup,20,infaroup,20,outfaroup,37,-5
infaroup,20,infaroup,20,infaroup,20,outfaroup,38,-5
infaroup,20,infaroup,20,infaroup,20,outfaroup,39,-5
infaroup,20,infaroup,20,infaroup,20,outfaroup,40,-5
infaroup,20,infaroup,20,infaroup,20,outfaroup,41,-5
infaroup,20,infaroup,20,infaroup,20,outfaroup,42,0
