maintained,technique,is,INFAROUP,and,the,number,is,40
outfaroup,17,infaroup,40,infaroup,40,infaroup,40,30
outfaroup,18,infaroup,40,infaroup,40,infaroup,40,25
outfaroup,19,infaroup,40,infaroup,40,infaroup,40,15
outfaroup,20,infaroup,40,infaroup,40,infaroup,40,5
outfaroup,21,infaroup,40,infaroup,40,infaroup,40,0
outfaroup,22,infaroup,40,infaroup,40,infaroup,40,0
outfaroup,23,infaroup,40,infaroup,40,infaroup,40,0
outfaroup,24,infaroup,40,infaroup,40,infaroup,40,0
outfaroup,25,infaroup,40,infaroup,40,infaroup,40,5
outfaroup,26,infaroup,40,infaroup,40,infaroup,40,5
outfaroup,27,infaroup,40,infaroup,40,infaroup,40,0
outfaroup,28,infaroup,40,infaroup,40,infaroup,40,0
outfaroup,29,infaroup,40,infaroup,40,infaroup,40,25
outfaroup,30,infaroup,40,infaroup,40,infaroup,40,5
outfaroup,31,infaroup,40,infaroup,40,infaroup,40,5
outfaroup,32,infaroup,40,infaroup,40,infaroup,40,0
outfaroup,33,infaroup,40,infaroup,40,infaroup,40,0
outfaroup,34,infaroup,40,infaroup,40,infaroup,40,0
outfaroup,35,infaroup,40,infaroup,40,infaroup,40,0
outfaroup,36,infaroup,40,infaroup,40,infaroup,40,0
outfaroup,37,infaroup,40,infaroup,40,infaroup,40,0
outfaroup,38,infaroup,40,infaroup,40,infaroup,40,0
outfaroup,39,infaroup,40,infaroup,40,infaroup,40,0
outfaroup,40,infaroup,40,infaroup,40,infaroup,40,195
outfaroup,41,infaroup,40,infaroup,40,infaroup,40,60
outfaroup,42,infaroup,40,infaroup,40,infaroup,40,5
